Country Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
Central Europe and the Baltics,31.51546197,31.51546197,31.51546197,32.09601641,32.14796286,32.20194446,32.25242537,32.30728202,32.36097218,32.41407663,32.46947199,32.5934628,32.76697613,32.8893064,33.01018695,33.1388508,33.26393127,33.39143985,33.51620279,33.60994195,33.73459167,33.86417789,34.00071029,34.09942323,34.2084079,34.33997784,34.39391423,34.47108402,34.50088203,34.53188704,34.55928473,31.53764989,31.55306134,31.79460443,32.05967227,32.17728368,32.43294916,32.41137891,32.49124714,32.43809754,32.59291378,32.65362491
Early-demographic dividend,25.93121282,25.96038781,25.24880977,25.17348297,25.06095994,24.94317792,24.82539591,24.7076139,24.610983,24.49309967,24.31876137,24.25375036,24.18869978,24.12380475,23.96720868,23.90244218,23.83750661,23.77254509,23.70794133,23.64276306,23.5780448,23.48644235,23.39490648,23.30333622,23.21269623,23.11771042,23.07176688,22.98227876,22.91459403,22.84845884,22.78345441,25.75770701,25.60048065,25.43097655,25.29549772,25.07339016,24.92493688,24.86493386,24.7149892,24.58767476,24.46356936,24.27759367
East Asia & Pacific,26.22898647,26.21610647,26.19922874,26.182351,26.16547326,26.14854193,26.13178206,26.11490427,26.0980265,26.08114871,26.00955588,26.07760321,26.14649903,26.2076002,26.27632445,26.34173743,26.40672353,26.47522588,26.54345666,26.61176785,26.67960881,26.73090575,26.78200213,26.83370801,26.88456845,26.93580172,27.04628553,27.04566562,27.07626577,27.10752297,27.13931223,26.21474529,26.21097242,26.17211669,26.18352417,26.14959721,26.13967604,26.19145824,26.1089206,26.11645775,26.09020566,26.09888739
East Asia & Pacific (excluding high income),29.05259954,29.0422494,29.02737553,29.01250165,28.99762778,28.98266311,28.96780744,28.9529336,28.93805976,28.92318592,28.81531525,28.93393365,29.05358582,29.15993911,29.27922603,29.39288903,29.50581971,29.62475187,29.743284,29.86194511,29.97993523,30.01487734,30.04971964,30.08559665,30.11981853,30.15469555,30.28219772,30.28311278,30.33100862,30.37887472,30.42633164,29.06321761,29.02795134,29.03008846,29.01881783,28.98521524,29.01716477,29.03156152,28.94187153,29.00100181,28.95699354,28.98061379
East Asia & Pacific (IDA & IBRD countries),28.83624662,28.82872546,28.81662782,28.80453018,28.79243254,28.78024405,28.76816462,28.75606701,28.7439694,28.73187179,28.62668276,28.7475395,28.86943125,28.978007,29.09953202,29.2154248,29.3305831,29.45175195,29.57252013,29.69341752,29.81364258,29.85018631,29.88663002,29.92411068,29.95993262,29.99641113,30.1262141,30.12847237,30.1780681,30.22763411,30.27678986,28.85227579,28.81195796,28.82144314,28.80647104,28.77680187,28.8067516,28.82504467,28.74573275,28.79878712,28.76453527,28.78717669
Euro area,33.28600663,33.52652787,34.61370869,34.93003715,35.15774966,35.38546391,35.61317986,35.84129894,36.06929019,36.29742205,36.50901855,36.66290146,36.80296666,36.94367096,37.0955412,37.24411791,37.39955051,37.54538232,37.69963501,37.8474703,37.97557743,38.05986774,38.13742208,38.19940952,38.28150002,38.37177563,38.42588521,38.50376961,38.56041986,38.61817502,38.675211,33.2004291,33.815273,34.21607737,34.69570958,35.1474621,35.50388525,35.7731806,35.83223808,36.16972689,36.38759421,36.45345227
Europe & Central Asia,37.71776959,37.71776959,37.71776959,37.74761339,37.78614044,37.82213651,37.8544534,37.79016968,37.81853969,37.84089662,37.86655957,37.9149361,37.96222379,38.00783183,38.05416745,38.10059231,38.13496433,38.18298922,38.23282442,38.27939249,38.32547177,38.34666469,38.36742872,38.38658547,38.40810722,38.42307375,38.44465805,38.46928379,38.48530902,38.50253188,38.5204666,37.70784374,37.74257808,37.69580066,37.74315312,37.78162199,37.8074066,37.82499743,37.82710421,37.81559201,37.85756046,37.83552189
Europe & Central Asia (excluding high income),38.97983458,38.97983458,38.97983458,38.99491287,39.01200544,39.02577101,39.03509768,39.04247127,39.04667676,39.0432972,39.04610171,39.08394068,39.12245318,39.15862027,39.19436898,39.23036855,39.24592566,39.28417999,39.32378865,39.36198188,39.40011209,39.41071089,39.42119885,39.43163574,39.44410537,39.44608509,39.4632905,39.48242336,39.49457202,39.50694838,39.51907489,38.96764109,38.9898504,38.95506199,38.99416414,38.97882675,39.04124696,39.04239658,39.01717933,39.00656651,39.06428785,39.03397813
Europe & Central Asia (IDA & IBRD countries),38.72126474,38.72126474,38.72126474,38.73681562,38.75423123,38.76854601,38.77836191,38.78644025,38.79148648,38.78915784,38.79264084,38.83147414,38.87068769,38.90776333,38.94433508,38.98142165,38.99962352,39.03901878,39.07958961,39.11853484,39.15767412,39.17204732,39.18670524,39.20104103,39.21729459,39.22343781,39.24216668,39.26165445,39.27415587,39.28694625,39.29936475,38.70661412,38.73679529,38.69580787,38.73715931,38.72477502,38.7803908,38.78461559,38.76284198,38.75367917,38.8094149,38.78200411
European Union,35.93198673,36.10580556,36.69012219,36.83898483,37.00395896,37.16958107,37.33408426,37.50026952,37.66599088,37.83162084,37.98645674,38.11200199,38.24389863,38.35981218,38.48284464,38.60618305,38.73312752,38.85417836,38.98019847,39.09168054,39.1995606,39.28276134,39.36356286,39.43211267,39.50696952,39.59537434,39.6446908,39.70558969,39.75099735,39.79785176,39.84321415,35.91356436,36.19353212,36.41642736,36.72208585,37.18188195,37.22310473,37.37350214,37.65573821,37.71587703,37.89428015,37.93436264
Fragile and conflict affected situations,27.23300295,27.11016277,26.67207997,26.55150654,26.43093311,26.31035968,26.18978625,26.06921282,25.94863938,25.82806595,25.70749252,25.59821289,25.48894588,25.3799051,25.08613254,24.97761873,24.86896208,24.76038703,24.65221797,24.54739023,24.43897793,24.31168839,24.03809531,23.91200183,23.78563948,23.6591252,23.52798751,23.4018575,23.27866354,23.15315024,23.03087661,27.06208956,26.92412885,26.76405874,26.62902975,26.42324379,26.30358707,26.2002856,26.04477695,25.89816513,25.7825754,25.62004592
Heavily indebted poor countries (HIPC),31.59561156,31.43983124,31.28405091,31.12827058,30.97249025,30.81670992,30.66092959,30.50514926,30.34936893,30.1935886,30.03780827,29.89772334,29.75763841,29.61755348,29.25739969,29.1182945,28.97926712,28.84016102,28.70117698,28.56209171,28.42207094,28.26129134,28.46793463,28.30341371,28.13890527,27.97425104,27.79660086,27.62412105,27.45278756,27.27872273,27.10778864,31.54197783,31.40492899,31.25983361,31.129276,30.97921408,30.83464215,30.68289174,30.53537347,30.39281735,30.15705394,29.99845389
High income,28.56522391,28.58453511,28.7019397,28.74792559,28.76725615,28.78664401,28.80601634,28.76916569,28.78852476,28.80787569,28.82402843,28.84763967,28.8704764,28.89343614,28.91702094,28.94053453,28.96444643,28.98783555,29.02358375,29.04613309,29.06836246,29.10986974,29.15145756,29.1921227,29.23360432,29.27584861,29.30205115,29.30223402,29.30929094,29.31745443,29.32669168,28.59389215,28.63376968,28.67981976,28.67961007,28.72248029,28.7712866,28.81737024,28.73447384,28.78317728,28.79852445,28.81925042
IBRD only,32.96928006,32.86966617,35.09344368,35.02597934,34.95904894,34.89118285,34.82203689,34.75238325,34.69578454,34.62311072,34.53218755,34.49437472,34.45697169,34.41539607,34.37708395,34.33747319,34.29811643,34.26085841,34.22363012,34.18727532,34.14956497,34.12413509,34.09871375,34.07359068,34.04807306,34.02303857,34.01665545,33.97890264,33.96246984,33.94382724,33.92662366,33.24897686,33.7429171,33.9621767,34.54785342,34.74768197,35.06226285,34.94701911,34.75173475,34.65059531,34.50040706,34.39479313
IDA & IBRD total,32.23468514,32.18550578,33.73432567,33.64783054,33.5641419,33.47735117,33.38964921,33.30158641,33.22279234,33.13258154,33.02566623,32.96428416,32.90317312,32.83918613,32.72726774,32.66470093,32.60398259,32.54303492,32.48227911,32.42204652,32.36066428,32.30126504,32.20041967,32.14142823,32.08252915,32.02193585,31.97693632,31.90976944,31.85842106,31.80437906,31.75180886,32.24982207,32.67341763,32.80871513,33.2057891,33.4036133,33.71334939,33.59856804,33.47337545,32.9847226,32.92623442,32.82962728
IDA blend,33.62239571,34.76046385,31.89761263,31.82612992,31.75464724,31.68316455,31.61168189,31.5401992,31.4687165,31.39723381,31.25018917,31.17457783,31.09858119,31.02282539,30.94699774,30.8710283,30.79502356,30.71808606,30.64220963,30.5663675,30.49074042,30.41968337,30.34811086,30.27655188,30.20491671,30.10021756,30.03089201,29.9698022,29.9026287,29.82899174,29.75449184,33.488518,32.94147625,32.5698641,32.37183404,31.83276428,31.74583747,31.19402228,31.43090756,31.44983791,31.25212904,31.29980109
IDA only,30.11964227,29.96342822,29.39593286,29.24020944,29.09436962,28.93859328,28.78281695,28.6270406,28.47126427,28.31548793,28.15922781,28.01885954,27.87849128,27.73838172,27.40062658,27.26128066,27.1217006,26.98219605,26.84315628,26.70376155,26.56357048,26.38907971,26.05779799,25.88489147,25.71336953,25.54024535,25.36736733,25.19822908,25.03000991,24.85826366,24.68854619,29.92450065,29.68810562,29.51477949,29.38608819,29.11612166,28.94839916,28.80085548,28.60160427,28.45965672,28.27172412,28.09263384
IDA total,30.69548344,30.75201621,29.83760482,29.69675412,29.56417348,29.42328337,29.28239325,29.14150313,29.00061301,28.8597229,28.70616882,28.57725353,28.44827562,28.31955398,28.02444466,27.89624676,27.76784572,27.6393606,27.51143614,27.38321733,27.25435887,27.09804209,26.80870745,26.65354095,26.49954003,26.3391138,26.18438457,26.03417826,25.88366281,25.72909904,25.57608156,30.52217426,30.25584174,30.03319611,29.92490671,29.58968844,29.41197458,29.24087295,29.12022007,28.99571421,28.78103591,28.63527886
Late-demographic dividend,39.82179465,39.82179465,39.82179465,39.78535721,39.75021087,39.71337775,39.67428219,39.63421433,39.5924693,39.54695139,39.52689039,39.50987859,39.49197321,39.46808686,39.45015378,39.42979469,39.3987571,39.38250661,39.36635026,39.34955097,39.33252319,39.35195886,39.37139075,39.39026587,39.40947941,39.42963943,39.44693044,39.44868039,39.467443,39.48197808,39.49790018,39.81660426,39.83473209,39.74826987,39.7718644,39.69519806,39.72557448,39.65682038,39.59334809,39.56345641,39.53762276,39.49866593
Latin America & Caribbean,53.30961434,53.03797502,52.76633571,52.4946964,52.22305708,51.95141777,51.67977846,51.40813914,51.20916484,50.93713952,50.66511421,50.38913828,50.11568787,49.83967317,49.56365874,49.28759541,49.01163072,48.73561712,48.45962797,48.18363883,47.90764968,47.76115919,47.61736652,47.4788181,47.33549005,47.19097849,47.04286407,46.87071559,46.75486776,46.62993675,46.51100555,53.26062176,53.0593951,52.70233107,52.41900682,52.16514863,51.93346518,51.67178888,51.43684816,51.05320205,50.91465135,50.60822193
Latin America & Caribbean (excluding high income),54.82666492,54.53649576,54.2463266,53.95615744,53.66598829,53.37581913,53.08564997,52.79548081,52.58774439,52.29711967,52.00649495,51.70397922,51.40432554,51.10176479,50.79920438,50.49658862,50.19408455,49.89152514,49.5889934,49.28646166,48.98392992,48.82135532,48.66049704,48.50555801,48.34463524,48.18296506,48.01937817,47.82821699,47.69803867,47.55632018,47.41986672,54.76213878,54.55497001,54.18367532,53.87654707,53.61447631,53.36093208,53.08582805,52.83134501,52.42150939,52.26970397,51.94218538
Latin America & the Caribbean (IDA & IBRD countries),53.50556852,53.22976323,52.95395794,52.67815265,52.40234735,52.12654206,51.85073677,51.57493148,51.37249297,51.09629323,50.82009349,50.53953844,50.25898339,49.97842834,49.6978733,49.41731825,49.1367632,48.85620815,48.5756531,48.29509805,48.014543,47.86674776,47.71895252,47.57115729,47.42388597,47.2760891,47.12400266,46.95011985,46.83350498,46.70775895,46.58804602,53.45485283,53.25157609,52.890207,52.60172599,52.34562976,52.10820535,51.84202775,51.60461613,51.21526004,51.07477465,50.76512022
Least developed countries: UN classification,31.45257529,31.31188672,31.17119815,31.03050959,30.90044617,30.75970921,30.61897225,30.47823529,30.33749833,30.19676137,30.05550175,29.90261046,29.74971918,29.59682789,29.23077168,29.07900855,28.92707827,28.77515769,28.62372448,28.47190814,28.3192186,28.12516525,27.76204514,27.56974965,27.37737032,27.18485613,26.99231179,26.80349645,26.61666129,26.42621783,26.23782517,31.41647323,31.28949453,31.15786029,31.0318759,30.91263536,30.77053699,30.63650283,30.48372876,30.34327494,30.129488,29.98155963
Low & middle income,32.11167113,32.06334527,33.67837356,33.59153395,33.50758109,33.42043199,33.33239424,33.24395543,33.1649838,33.07434922,32.96667644,32.90417208,32.84235576,32.7772135,32.66310779,32.59937641,32.53762437,32.47553266,32.41366823,32.35239013,32.28988556,32.22785492,32.12362898,32.06296971,32.00157678,31.93842297,31.89228576,31.82298546,31.76959919,31.7131583,31.6579878,32.13978371,32.56430491,32.72110335,33.11128282,33.34189469,33.66891774,33.56197571,33.42803665,32.91635159,32.8766723,32.77284328
Low income,26.32882049,26.21607086,26.10332124,25.99057161,25.87782198,25.76507236,25.65232273,25.53957311,25.42682348,25.31407386,25.20132423,25.09245767,24.9835911,24.87503022,24.53045471,24.42255226,24.31463955,24.20672097,24.09894858,23.99106782,23.88220011,23.73825735,23.40890708,23.26658353,23.12427258,22.98181396,22.83230366,22.68801952,22.54631289,22.39999355,22.25627293,26.27703576,26.19904149,26.09319502,26.00086121,25.81983823,25.75106556,25.68157763,25.49654723,25.34740574,25.26132752,25.10007224
Lower middle income,29.35865169,29.42036061,28.23984118,28.1038806,27.97573608,27.83973752,27.70373895,27.56774037,27.4317418,27.29574322,27.09146562,27.01211323,26.93333089,26.84667183,26.7695427,26.68723008,26.60459196,26.5253337,26.44598337,26.36670199,26.28707292,26.17093125,26.05465493,25.93895679,25.82357687,25.70316703,25.64335398,25.51712865,25.41383909,25.31113904,25.20859815,29.09436147,28.8000686,28.55289151,28.34978793,28.08659527,27.85079384,27.67995797,27.58796272,27.44893631,27.27914875,27.12891022
Middle East & North Africa,1.823507705,1.826906735,1.830302505,1.83370153,1.837100555,1.840499588,1.843898613,1.847297637,1.850696662,1.854095686,1.857494711,1.875103619,1.892712526,1.910352064,1.927962972,1.945570445,1.963169142,1.980774709,1.998381993,2.016441888,2.034056325,2.035530875,2.037005787,2.038516115,2.040013226,2.041487268,2.04137482,2.043352781,2.04473995,2.048128992,2.05089672,1.885940628,1.75856286,1.882992032,1.928120534,1.764568189,1.919024674,1.884069942,1.770730093,1.763960487,1.798823939,1.764167507
Middle East & North Africa (excluding high income),2.210808601,2.214216804,2.217625007,2.221033209,2.224441412,2.227849626,2.231257829,2.234666032,2.238074235,2.241482437,2.24489064,2.267639525,2.290388411,2.313188142,2.335942932,2.35869237,2.381425278,2.404171776,2.42692103,2.45038183,2.473140553,2.474800493,2.476460432,2.478175433,2.47983541,2.481495099,2.484259796,2.487155218,2.488961854,2.493373649,2.496967229,2.268246436,2.146252798,2.268419875,2.31268727,2.155824317,2.304949764,2.271198028,2.164197224,2.15498909,2.192163147,2.15877275
Middle East & North Africa (IDA & IBRD countries),2.211298194,2.214708772,2.21811935,2.221529929,2.224940507,2.228351096,2.231761674,2.235172252,2.23858283,2.241993408,2.245403986,2.268158654,2.290913322,2.313718882,2.33647946,2.359234681,2.381973357,2.404725636,2.427480672,2.450947915,2.47371243,2.475369126,2.477025822,2.478737631,2.480394364,2.482050809,2.484817435,2.48771528,2.489523178,2.493938049,2.497534136,2.268725292,2.146739214,2.268911223,2.313172609,2.156325607,2.305453319,2.271687071,2.164704698,2.155498377,2.192685314,2.159296935
Middle income,33.69093702,33.66016716,35.17978816,35.09815602,35.02013986,34.93812275,34.85499284,34.77136039,34.69959674,34.61321336,34.50545893,34.45216014,34.39972512,34.34303193,34.29011575,34.23516661,34.18054162,34.12761832,34.0749406,34.0230336,33.96985992,33.92422007,33.87880643,33.83466115,33.78958294,33.74231367,33.71700457,33.66295932,33.62736386,33.58902854,33.55168173,33.96272554,34.27284142,34.41903719,34.81813978,34.91503846,35.13381049,34.91583681,34.77432452,34.62579789,34.49634666,34.32127231
North America,35.90279435,35.90618774,35.90958114,35.91297454,35.91636794,35.91976134,35.92315473,35.92654813,35.92994153,35.93333493,35.93086032,35.95681108,35.98276183,36.00871259,36.03466334,36.0606141,36.08656486,36.11251561,36.1673962,36.19336773,36.21933926,36.23224155,36.24514384,36.25804613,36.27094842,36.28385071,36.28166057,36.26305577,36.26101415,36.25897198,36.25693036,35.87605244,35.90231329,35.85338269,35.90812467,35.89612404,35.89866736,35.90740822,35.92167017,35.93309144,35.90733379,35.90347749
OECD members,32.2671581,32.27241936,32.34851018,32.3678393,32.37370486,32.37957043,32.38552813,32.39147673,32.3973615,32.40325541,32.40550466,32.42077768,32.43533846,32.45002674,32.46532722,32.48048251,32.49609454,32.51104792,32.53983599,32.55407044,32.56779791,32.60284623,32.63730298,32.67087927,32.70508773,32.74041278,32.75611995,32.75001448,32.75230694,32.75572371,32.76024197,32.33237189,32.30220645,32.35948187,32.39642369,32.36739408,32.44860467,32.42327791,32.43923273,32.41042832,32.4519277,32.44622808
Other small states,30.97776337,30.87416993,31.2185556,31.11875937,31.12533111,31.02519267,30.92505423,30.82491578,30.72477734,30.6246389,30.52450045,30.42640532,30.32831019,30.23006532,30.15696092,30.05863591,30.12968063,30.0419056,29.95413144,29.86650521,29.77884966,29.67781534,29.57681065,29.46018187,29.36099434,29.25998043,29.15030438,29.060126,28.94250776,28.83321421,28.72396467,31.06889238,31.11220848,31.11925519,31.02408254,31.06063754,31.03993818,30.98734594,30.85133586,30.70773229,30.61984452,30.563803
Pacific island small states,65.44957047,65.90227414,65.99006231,66.07785047,66.16563863,66.25342679,66.34121495,66.42900312,66.51679128,66.60457944,66.6923676,66.7794081,66.8664486,66.9534891,67.0405296,67.12757009,67.21461059,67.30165109,67.38869159,67.47573209,67.56277259,67.64959502,67.73641745,67.82323988,67.91006231,67.99688474,68.08395639,68.22400624,68.31114575,68.39812938,68.48511302,65.64288181,65.75737072,65.68713718,65.88646129,66.01341204,66.23787536,66.36772394,66.42970865,66.38253345,66.64169394,66.67711831
Post-demographic dividend,31.61962362,31.63759742,31.4518184,31.47818051,31.49810799,31.51803149,31.53799023,31.55799433,31.57802576,31.59796462,31.61386717,31.63807951,31.66438894,31.68787086,31.71220177,31.73631459,31.76085417,31.78475385,31.82392095,31.84701008,31.86950724,31.90907018,31.94868863,31.99067519,32.02994313,32.07022715,32.09867802,32.09431317,32.09893561,32.10425563,32.11086801,31.58216697,31.57209837,31.5598724,31.55482886,31.4683267,31.47955663,31.50596632,31.56247699,31.55984143,31.57173559,31.61351467
Pre-demographic dividend,30.76562666,30.62549309,30.48535951,30.2498082,30.11021975,29.9706313,29.83104285,29.6914544,29.55186595,29.4122775,29.27268906,29.1231557,28.97362234,28.82408898,28.64617132,28.4967257,28.34737058,28.19794549,28.04852594,27.90334026,27.75296292,27.57676998,27.23376228,27.05931848,26.8845972,26.70978931,26.52740014,26.34909819,26.17262457,25.99114232,25.81166597,30.76596724,30.58126289,30.43342631,30.31260073,30.15974207,29.96947655,29.8384596,29.68013874,29.54955009,29.32325277,29.20980986
Small states,41.83931404,41.77117292,41.85887543,41.7711434,41.79940103,41.71142487,41.62344872,41.53547257,41.44749641,41.35952026,41.27154411,41.18932422,41.10710434,41.02471956,40.97005005,40.88761072,40.88445207,40.81049782,40.73654416,40.66275377,40.58893089,40.49717032,40.40544245,40.29635346,40.20662697,40.11487064,40.01655901,39.93975164,39.83224964,39.73398401,39.63577446,41.83075911,41.8471857,41.73146045,41.7622171,41.66536144,41.70449079,41.56660574,41.4633551,41.4017774,41.2989328,41.22364952
South Asia,16.26659926,17.34673957,17.41372978,17.48071999,17.57316612,17.64025351,17.70734091,17.7744283,17.84151569,17.90860308,17.97437222,18.00943138,18.04449054,18.0795497,18.12099898,18.1560705,18.19114203,18.22621356,18.26128509,18.29635659,18.33142812,18.38177527,18.43212243,18.48246958,18.53281673,18.5863467,18.62834913,18.68010843,18.72717145,18.77410339,18.82105482,16.91719653,17.01784231,17.26490305,17.32273287,17.4675488,17.63006583,17.67950346,17.67895266,17.73732834,17.88119899,17.99167597
South Asia (IDA & IBRD),16.26659926,17.34673957,17.41372978,17.48071999,17.57316612,17.64025351,17.70734091,17.7744283,17.84151569,17.90860308,17.97437222,18.00943138,18.04449054,18.0795497,18.12099898,18.1560705,18.19114203,18.22621356,18.26128509,18.29635659,18.33142812,18.38177527,18.43212243,18.48246958,18.53281673,18.5863467,18.62834913,18.68010843,18.72717145,18.77410339,18.82105482,16.91719653,17.01784231,17.26490305,17.32273287,17.4675488,17.63006583,17.67950346,17.67895266,17.73732834,17.88119899,17.99167597
Sub-Saharan Africa,31.0772875,30.93870846,30.80012943,30.6615504,30.52297136,30.38439233,30.2458133,30.10723427,29.96865523,29.8300762,29.69149717,29.54514706,29.39879695,29.25244683,28.92413144,28.77864158,28.63321615,28.48772558,28.34233598,28.19686267,28.05061622,27.88557525,27.57707115,27.41326196,27.24946256,27.08554855,26.91748582,26.75288613,26.58838874,26.41962043,26.25257619,31.06652236,30.91307512,30.77914644,30.65912919,30.55403813,30.38407328,30.25537526,30.10379309,29.96189827,29.7417026,29.61023036
Sub-Saharan Africa (excluding high income),31.07646586,30.93788413,30.7993024,30.66072067,30.52213893,30.3835572,30.24497547,30.10639374,29.96781201,29.82923028,29.69064854,29.54429558,29.39794262,29.25158966,28.92327327,28.7777806,28.63235234,28.48685896,28.34146655,28.19599042,28.04974117,27.88469701,27.57619153,27.41237918,27.24857663,27.08465947,26.9165935,26.75199064,26.58749008,26.41871852,26.25167107,31.06573355,30.91222784,30.77828676,30.65827162,30.55323808,30.38319565,30.25450526,30.10291456,29.96101518,29.74079935,29.60934767
Sub-Saharan Africa (IDA & IBRD countries),31.0772875,30.93870846,30.80012943,30.6615504,30.52297136,30.38439233,30.2458133,30.10723427,29.96865523,29.8300762,29.69149717,29.54514706,29.39879695,29.25244683,28.92413144,28.77864158,28.63321615,28.48772558,28.34233598,28.19686267,28.05061622,27.88557525,27.57707115,27.41326196,27.24946256,27.08554855,26.91748582,26.75288613,26.58838874,26.41962043,26.25257619,31.06652236,30.91307512,30.77914644,30.65912919,30.55403813,30.38407328,30.25537526,30.10379309,29.96189827,29.7417026,29.61023036
Upper middle income,38.41065869,38.41065869,38.41065869,38.35454693,38.29925348,38.24254562,38.18405478,38.12475696,38.08454894,38.02083662,37.96720719,37.92612911,37.88607266,37.84431805,37.80240051,37.76061439,37.71304831,37.67240731,37.63222506,37.59324626,37.55244747,37.53963913,37.52728754,37.51660864,37.50419719,37.49163359,37.48237751,37.46104657,37.457022,37.44869314,37.44179077,38.38307375,38.4005057,38.32777414,38.34704031,38.23000473,38.26595332,38.17717534,38.09208555,38.05819149,37.98117247,37.95223415
World,31.62450862,31.56881533,31.62046722,31.56550897,31.51249559,31.45734387,31.40158623,31.32902206,31.27943768,31.22196499,31.17069019,31.13581978,31.10120443,31.06608993,31.03136289,30.99623804,30.97123082,30.94502979,30.92260522,30.89674808,30.86996409,30.84438914,30.81984683,30.79467396,30.76956804,30.74426441,30.71642094,30.71642094,30.71642094,30.71642094,30.71642094,31.66182267,31.65209961,31.61396892,31.53990931,31.43785667,31.45270422,31.42928663,31.35962073,31.31041662,31.21204365,31.23149411
